"","pond","id_bu","id_bu_encuesta","secu","estrato","encuesta","encuesta_a","encuesta_m","region_3","zona_u_r","gse","percepcion_1_a","percepcion_1_b","percepcion_1_c","percepcion_2","percepcion_3","percepcion_5","percepcion_6","percepcion_38","percepcion_4","eval_gob_1","iden_pol_2","eval_act_pol_1_fh","eval_act_pol_1_co","eval_act_pol_1_gz","eval_act_pol_1_gy","eval_act_pol_1_ca","eval_act_pol_1_el","eval_act_pol_1_gm","eval_act_pol_1_fo","eval_act_pol_1_gf","eval_act_pol_1_gq","eval_act_pol_1_gw","eval_act_pol_1_gx","eval_act_pol_1_ha","eval_act_pol_1_ae","eval_act_pol_1_em","eval_act_pol_1_gu","eval_act_pol_1_hb","eval_act_pol_1_dv","eval_act_pol_1_ep","eval_act_pol_1_en","eval_act_pol_1_p","eval_act_pol_17","eval_act_pol_18","confianza_6_a","confianza_6_c","confianza_6_b","confianza_6_j","confianza_6_d","confianza_6_e","confianza_6_f","confianza_6_n","confianza_6_x","confianza_6_g","confianza_6_h","confianza_6_i","confianza_6_k","confianza_6_s","confianza_6_o","confianza_6_p","confianza_6_r","confianza_6_m","confianza_6_ab","confianza_6_ac","democracia_21","pp_congreso_61_b","religion_14","pobreza_68_e","ciudadania_16","ciudadania_33_a","ciudadania_33_b","ciudadania_33_c","ciudadania_33_d","ciudadania_33_e","ciudadania_33_f","ciudadania_33_g","ciudadania_33_h","ciudadania_33_i","ciudadania_33_k","ciudadania_33_j","ciudadania_33_l","ciudadania_33_m","ciudadania_34","bienestar_13_c","bienestar_13_h","bienestar_13_g","bienestar_13_f","info_enc_49","educacion_21","educacion_67","educacion_112_aleatorio_deck","educacion_112_deck_1","educacion_112_deck_2","educacion_112_deck_3","educacion_112_deck_4","educacion_112_a","educacion_112_b","educacion_112_c","educacion_112_d","educacion_113","educacion_114","educacion_106","salud_85","salud_86","salud_87","salud_88","seguridad_37_a","seguridad_37_b","seguridad_37_c","democracia_38","seguridad_38","seguridad_39_a","seguridad_39_b","seguridad_39_c","seguridad_40","seguridad_41_a","seguridad_41_b","ciudadania_31","rol_gobierno_27","seguridad_42_a","seguridad_42_b","seguridad_45","seguridad_46_a","seguridad_46_b","seguridad_46_c","seguridad_46_d","seguridad_47_a","seguridad_47_b","seguridad_47_c","seguridad_47_d","seguridad_49","iden_pol_3","iden_pol_3_a","elec_part_37","elec_pres_144_a","elec_pres_144_b_2","sexo","edad","info_enc_59_2","info_enc_58","info_enc_30_b","info_enc_61","esc_nivel_1_c","info_enc_57","info_hogar_28_c","info_enc_62","salud_5_b","religion_82"
"39",1.07056627,"39-91",39,91090,12,91,2024,6,8,1,3,7,1,5,2,2,3,3,3,2,2,-8,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,8,1,3,3,3,2,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,-8,3,2,5,5,5,5,5,3,2,1,2,5,4,4,5,4,4,10,-7,10,-7,NA,NA,NA,12,4,33,59,94,5,5,7,1,2,2,-8,3,4,5,NA,1,6,9,10,2,1,1,1,2,1,-8,4,2,3,3,1,5,5,5,5,NA,NA,NA,NA,4,15,15,2,NA,-8,1,19,1,2,NA,1,7,2,4,1,3,9
"40",1.05638735,"40-91",40,91234,20,91,2024,6,13,1,3,2,1,16,4,2,4,1,4,2,1,1,4,5,6,1,1,4,4,1,1,6,6,6,6,1,4,1,4,1,6,1,2,5,1,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,3,2,4,1,1,3,1,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,10,10,0,10,2,NA,NA,7,3,20,53,88,10,0,10,0,1,5,2,1,NA,4,NA,1,8,3,10,5,1,5,1,2,2,5,4,1,3,3,1,5,5,5,5,NA,NA,NA,NA,4,9,NA,1,1,NA,1,56,1,2,NA,2,2,2,2,1,3,9
"41",0.39478321,"41-91",41,91290,15,91,2024,6,9,2,3,13,10,26,3,2,3,1,5,3,2,9,1,2,6,1,1,2,6,4,6,2,6,6,6,4,6,5,6,5,6,2,4,1,6,4,1,3,4,3,3,1,1,3,3,1,4,4,3,1,3,2,1,3,3,2,2,3,1,4,4,4,4,2,2,2,2,3,4,3,4,3,2,1,8,10,10,10,2,NA,NA,6,17,40,52,84,0,0,10,10,2,5,2,1,NA,4,NA,5,3,4,10,5,1,1,2,1,1,1,1,1,3,3,1,-8,5,5,4,NA,NA,NA,NA,3,15,15,1,2,NA,2,63,1,2,NA,2,4,2,4,1,3,1
"42",0.31133428,"42-91",42,91290,15,91,2024,6,9,2,3,3,7,12,1,1,2,4,4,3,2,10,2,2,6,2,2,1,2,6,6,6,6,6,6,4,6,2,6,4,6,6,5,11,1,4,1,2,4,4,2,3,-9,2,3,2,4,4,3,4,4,2,2,4,4,3,-8,2,1,5,5,4,5,5,5,4,4,-9,4,4,4,5,5,5,10,10,10,-7,NA,NA,NA,8,5,26,57,80,0,0,0,0,4,5,1,3,4,1,-8,1,3,6,10,2,1,1,1,1,4,5,1,2,3,3,1,5,2,5,2,NA,NA,NA,NA,4,15,15,2,NA,2,2,53,1,2,NA,2,1,1,NA,10,1,2
"43",0.35122793,"43-91",43,91266,22,91,2024,6,14,1,3,1,4,3,2,3,3,2,4,3,2,5,2,4,-8,2,3,2,2,4,-8,-8,-8,-8,-8,4,3,4,-8,2,4,4,4,1,1,3,2,3,-8,4,3,4,3,3,3,1,4,3,3,4,3,2,3,3,3,2,1,2,1,5,4,4,4,4,4,2,4,2,4,4,4,3,4,1,10,10,10,0,1,2,-8,11,13,30,51,92,10,0,0,0,4,5,1,2,3,5,NA,2,6,4,10,2,1,1,1,2,5,5,5,1,3,3,1,-9,4,1,-9,NA,NA,NA,NA,5,9,NA,1,1,NA,2,65,1,2,NA,2,3,2,2,10,2,1
"44",0.31133428,"44-91",44,91290,15,91,2024,6,9,2,3,3,6,9,2,3,3,4,5,3,2,4,5,2,-8,5,4,-8,-8,-8,-8,-8,-8,-8,-8,5,6,-8,6,2,-8,5,3,1,2,4,1,3,4,4,-8,4,2,4,2,1,4,4,-8,4,4,1,1,3,-8,1,1,2,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,10,10,10,7,2,NA,NA,19,10,43,61,74,0,0,7,0,5,5,1,1,NA,4,NA,2,1,6,9,4,2,1,2,1,1,5,5,1,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,6,15,15,1,1,NA,2,53,1,1,-8,2,4,2,3,1,1,2
"45",1.24533711,"45-91",45,91290,15,91,2024,6,9,2,3,3,13,10,2,2,3,2,4,3,2,5,3,4,4,2,2,2,6,6,6,-8,6,6,6,1,6,5,6,4,-8,6,4,2,1,1,2,2,4,3,1,2,2,3,2,1,3,3,3,2,3,2,1,3,2,1,2,2,1,-8,1,3,3,3,3,1,1,1,1,-8,-8,3,3,3,10,10,10,0,1,2,7,8,5,26,57,80,8,7,10,10,2,5,1,2,2,-8,NA,1,6,11,8,2,1,1,1,1,1,4,2,1,3,-8,2,NA,NA,NA,NA,4,3,4,4,5,-8,15,1,2,NA,2,50,1,2,NA,2,3,1,NA,2,3,1
"46",1.2058787,"46-91",46,91290,15,91,2024,6,9,2,3,13,5,26,2,2,2,2,5,3,2,-8,4,2,2,6,2,2,4,6,4,6,6,6,6,4,6,6,6,2,6,6,4,9,1,2,1,1,4,4,1,1,2,4,1,1,4,3,4,1,3,4,1,2,3,1,1,3,1,5,1,4,3,1,3,1,3,1,3,3,2,1,3,3,10,9,10,-7,NA,NA,NA,15,9,31,64,79,2,0,0,10,2,4,1,2,2,5,NA,4,8,11,10,1,1,1,1,2,4,5,5,2,3,2,2,NA,NA,NA,NA,2,-8,5,5,6,15,15,1,2,NA,1,68,1,2,NA,2,2,1,NA,7,2,1
"47",0.29304183,"47-91",47,91224,20,91,2024,6,13,1,4,1,3,7,3,1,2,4,4,2,1,7,4,4,6,4,4,4,6,2,2,6,6,6,4,4,4,2,4,2,2,4,2,11,-8,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,3,2,3,1,5,3,5,5,5,3,5,5,5,4,5,5,5,5,5,5,9,6,-7,NA,NA,NA,1,32,37,54,82,0,0,7,4,2,4,2,2,4,2,1,8,3,2,7,5,2,2,2,3,2,2,2,1,2,2,2,NA,NA,NA,NA,4,4,4,2,3,15,4,1,1,NA,1,83,1,2,NA,2,4,1,NA,7,5,9
"48",0.87912549,"48-91",48,91224,20,91,2024,6,13,1,3,2,1,3,3,2,3,3,4,1,1,6,4,4,6,6,4,6,6,6,6,6,6,6,6,2,6,6,2,2,6,6,3,8,1,1,1,1,3,3,4,3,1,-8,1,3,1,3,3,1,-8,1,-8,3,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,6,7,-7,NA,NA,NA,4,6,27,66,91,5,5,4,5,4,4,1,2,1,3,NA,2,7,11,0,1,1,1,1,2,1,-8,1,1,2,2,1,4,4,4,4,NA,NA,NA,NA,3,15,19,1,1,NA,1,68,1,2,NA,2,1,1,NA,7,5,9
"49",0.92058311,"49-91",49,91291,15,91,2024,6,9,2,3,7,8,10,2,2,3,2,3,2,2,5,3,5,2,2,4,2,4,4,1,6,6,3,2,1,3,1,3,1,3,1,2,10,1,3,3,3,3,3,4,4,3,4,4,3,3,3,2,3,3,3,1,3,4,1,1,2,1,4,2,4,4,3,4,4,4,4,2,4,4,4,4,3,10,10,5,10,1,3,5,3,2,47,56,95,5,0,5,10,1,1,2,2,4,1,3,3,5,9,5,-9,1,3,1,3,1,5,5,2,3,3,1,5,5,5,5,NA,NA,NA,NA,5,5,NA,1,1,NA,1,43,1,1,5,2,4,1,NA,1,2,9
"50",0.44058746,"50-91",50,91300,26,91,2024,6,16,2,3,1,5,3,2,2,3,3,4,3,-8,-9,-8,4,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,3,6,6,4,1,1,3,2,3,4,4,3,2,-8,3,2,3,2,-8,4,3,-8,2,1,3,2,1,-8,2,1,4,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,4,-8,-8,3,10,10,10,-7,NA,NA,NA,2,16,42,69,81,0,0,5,2,3,4,1,2,2,5,NA,6,2,1,-8,2,1,1,1,2,5,-8,5,2,3,-8,2,NA,NA,NA,NA,-8,-8,-8,-8,-8,15,15,1,4,NA,2,67,1,2,NA,2,4,1,NA,7,5,9
"51",0.44058746,"51-91",51,91300,26,91,2024,6,16,2,4,4,8,11,3,1,3,1,2,2,1,5,3,4,6,2,4,1,6,6,6,6,6,6,6,1,6,6,6,6,6,3,1,7,1,4,1,3,4,1,3,3,1,3,3,1,1,1,2,1,1,3,2,3,3,1,1,2,1,3,2,3,2,1,3,2,1,3,1,3,2,3,1,7,10,10,10,-7,NA,NA,NA,12,4,33,59,94,0,5,10,0,1,1,1,2,4,1,4,4,6,8,0,1,1,1,1,4,1,5,2,-8,3,2,2,NA,NA,NA,NA,-8,2,-8,1,-8,-9,-9,2,NA,1,2,71,1,2,NA,2,4,1,NA,7,5,2
"52",0.50890718,"52-91",52,91300,26,91,2024,6,16,2,3,3,14,26,3,3,3,3,4,3,2,-9,2,2,6,2,2,2,6,3,6,3,6,6,6,4,3,4,3,3,6,3,2,2,6,3,1,1,3,3,1,2,1,3,3,1,4,3,3,1,3,1,1,3,3,1,1,2,1,4,5,5,3,2,4,2,2,2,2,3,4,4,3,1,10,10,10,10,1,2,5,6,17,40,52,84,5,0,0,0,3,5,1,3,3,1,3,4,6,2,5,1,2,2,2,1,1,5,4,1,3,-8,2,NA,NA,NA,NA,-8,1,2,4,5,15,15,1,2,NA,2,45,1,1,3,2,8,2,6,10,8,2
"53",0.13512848,"53-91",53,91291,15,91,2024,6,9,2,3,10,3,1,2,2,3,3,4,1,1,10,4,2,6,6,4,4,6,6,2,6,6,6,6,4,2,6,6,2,4,6,4,9,4,2,1,3,4,4,4,3,2,3,4,1,3,4,4,3,3,1,3,3,4,3,1,2,1,2,5,3,5,1,2,4,2,2,2,4,1,1,2,1,10,10,10,10,2,NA,NA,5,12,34,58,77,1,1,1,9,1,5,1,3,3,4,NA,11,3,9,10,1,1,2,2,2,5,5,3,2,3,-9,2,NA,NA,NA,NA,2,3,4,2,4,24,NA,1,1,NA,2,58,1,1,5,2,1,1,NA,1,1,1
"54",0.49712611,"54-91",54,91300,26,91,2024,6,16,2,3,14,10,2,3,2,4,3,4,2,1,5,4,4,6,3,4,3,6,6,6,6,6,6,6,3,3,4,6,2,6,2,4,2,6,1,1,1,3,3,3,3,2,4,3,1,3,3,3,1,3,1,3,4,3,1,2,2,1,4,5,5,4,3,4,2,2,2,4,4,2,4,4,6,10,10,8,10,1,2,6,17,1,48,67,90,5,2,10,5,1,5,1,3,3,3,NA,2,1,5,7,1,1,1,1,1,1,2,5,2,3,2,2,NA,NA,NA,NA,2,2,2,2,5,4,NA,1,1,NA,2,33,1,2,NA,2,3,2,3,8,1,1
"55",0.32265643,"55-91",55,91300,26,91,2024,6,16,2,3,3,7,1,1,2,1,5,4,3,2,-9,2,2,6,2,2,1,6,6,6,6,6,6,6,1,2,4,6,1,6,2,4,1,4,3,1,4,4,4,3,3,3,1,4,3,4,4,4,4,4,4,3,4,4,3,1,2,1,5,4,4,4,4,4,3,2,2,4,-9,1,5,1,1,10,10,10,-7,NA,NA,NA,14,7,45,55,83,10,5,10,0,2,5,1,3,3,5,NA,7,10,2,10,1,1,1,1,2,4,2,3,2,3,2,2,NA,NA,NA,NA,5,5,4,2,6,15,5,1,1,NA,2,59,1,2,NA,2,1,1,NA,7,2,1
"56",0.44058746,"56-91",56,91300,26,91,2024,6,16,2,3,3,9,2,2,1,4,2,4,3,2,6,1,2,6,6,2,2,6,6,6,6,6,6,6,5,6,5,6,4,6,6,4,1,1,3,2,1,4,3,3,3,2,3,1,1,3,4,3,4,3,3,2,3,3,1,1,1,2,4,5,5,5,5,5,3,3,1,3,5,5,-9,1,1,10,10,10,-7,NA,NA,NA,9,11,36,63,78,5,5,10,0,1,2,2,3,2,5,NA,6,8,5,10,2,1,1,1,1,1,5,5,1,3,3,2,NA,NA,NA,NA,5,5,5,5,3,10,NA,1,2,NA,2,67,1,2,NA,2,1,1,NA,2,2,2
"57",0.78473689,"57-91",57,91160,20,91,2024,6,13,1,3,3,7,14,4,1,4,2,3,3,1,5,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,0,10,-7,NA,NA,NA,14,7,45,55,83,5,10,10,0,2,5,2,-8,NA,5,NA,1,2,3,10,3,2,2,2,2,3,3,3,1,2,-8,-8,NA,NA,NA,NA,NA,NA,NA,NA,6,15,15,2,NA,1,1,32,2,2,NA,2,-8,1,NA,1,8,2
"58",0.78473689,"58-91",58,91160,20,91,2024,6,13,1,1,14,5,26,3,1,4,1,4,1,1,4,4,5,6,3,4,5,5,4,1,6,6,6,6,3,4,1,3,1,6,2,3,1,1,3,3,4,4,3,3,3,2,3,2,2,1,3,3,3,3,2,2,3,4,1,1,3,2,3,2,4,2,3,2,3,2,3,5,2,4,2,2,1,7,8,8,8,1,3,6,16,19,39,62,86,0,5,0,5,1,1,1,1,NA,4,NA,3,2,9,6,2,1,1,1,1,1,5,3,1,3,2,2,NA,NA,NA,NA,1,1,1,1,5,11,NA,1,1,NA,1,36,1,2,NA,2,10,1,NA,1,7,5
"59",0.98532637,"59-91",59,91160,20,91,2024,6,13,1,3,14,2,5,1,3,3,4,1,3,2,10,1,1,2,1,1,1,1,1,1,1,3,3,1,3,1,5,1,5,1,1,4,5,2,4,2,4,4,4,3,2,2,2,4,1,4,4,2,4,4,1,2,3,4,1,2,3,1,5,5,5,5,5,5,1,1,2,2,5,5,5,5,3,8,8,10,-7,NA,NA,NA,24,24,28,71,73,5,5,0,5,1,1,3,3,2,3,NA,2,1,11,10,2,1,1,1,1,1,1,1,1,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,6,18,NA,1,2,NA,1,52,14,2,NA,2,7,1,NA,1,7,11
"60",2.39337616,"60-91",60,91160,20,91,2024,6,13,1,1,3,10,2,3,2,3,3,2,1,2,5,3,4,3,3,4,4,3,3,6,6,6,6,6,4,3,3,3,2,3,3,4,1,6,2,2,-8,3,2,2,3,2,3,3,2,2,3,2,2,3,2,2,3,3,1,2,2,2,3,2,3,-8,3,2,2,2,2,2,3,1,2,1,3,10,7,10,-7,NA,NA,NA,11,13,30,51,92,5,0,5,2,2,1,1,2,3,3,NA,2,11,4,7,5,2,2,3,1,2,5,4,2,3,3,2,NA,NA,NA,NA,3,2,3,4,5,15,15,1,1,NA,1,27,1,2,NA,2,7,1,NA,1,7,9
"61",1.08175992,"61-91",61,91192,20,91,2024,6,13,1,2,2,8,17,2,3,3,2,3,2,2,5,4,4,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,4,9,1,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,4,4,4,5,4,4,4,4,4,4,4,4,4,4,1,7,7,10,-7,NA,NA,NA,22,22,44,50,75,5,5,5,4,3,4,2,2,1,-8,NA,1,11,6,5,2,2,2,3,2,2,5,5,2,2,-8,-8,NA,NA,NA,NA,NA,NA,NA,NA,4,15,15,2,NA,-8,2,18,1,2,NA,2,4,2,4,1,NA,1
"62",1.08175992,"62-91",62,91192,20,91,2024,6,13,1,3,3,17,13,3,3,4,3,3,2,1,5,4,4,6,6,3,3,6,6,6,6,6,6,6,4,6,6,4,3,6,6,4,9,6,3,2,3,3,4,2,3,2,2,2,2,3,2,3,4,3,2,3,4,4,1,1,3,2,4,3,3,3,4,4,4,3,2,2,4,3,3,4,1,7,6,10,-7,NA,NA,NA,18,15,35,72,89,5,0,5,5,1,2,2,2,3,3,NA,1,2,11,4,1,2,2,2,2,1,5,5,1,3,2,1,3,3,3,3,NA,NA,NA,NA,5,15,5,1,1,NA,2,26,1,2,NA,2,8,2,5,1,5,9
"63",1.65687759,"63-91",63,91191,20,91,2024,6,13,1,3,14,3,7,2,1,4,2,3,2,2,6,2,3,6,6,6,3,6,6,6,6,6,6,6,3,6,6,6,3,6,6,3,4,1,1,1,3,3,2,3,4,3,4,3,2,3,4,2,2,2,2,1,2,3,1,1,2,1,3,2,3,3,3,2,2,2,1,2,1,1,2,1,1,10,10,10,10,2,NA,NA,11,13,30,51,92,5,3,5,5,1,3,1,3,1,3,NA,2,1,4,10,4,1,1,1,2,1,1,5,1,3,3,2,NA,NA,NA,NA,1,5,5,3,5,24,NA,2,NA,2,1,29,2,2,NA,1,7,1,NA,1,5,1
"64",1.22744415,"64-91",64,91291,15,91,2024,6,9,2,3,10,5,9,3,2,3,3,3,2,1,4,3,4,2,3,3,3,6,4,6,6,6,6,6,3,4,4,4,3,4,6,4,3,2,2,2,2,3,3,2,3,2,3,3,2,3,3,2,3,2,3,2,2,2,1,1,3,1,3,4,4,3,3,3,2,2,2,3,3,3,3,3,3,7,6,3,7,2,NA,NA,6,17,40,52,84,6,3,3,3,2,4,2,1,NA,3,NA,6,2,7,7,5,2,3,1,2,3,4,4,2,3,2,2,NA,NA,NA,NA,4,4,4,4,6,15,15,1,1,NA,1,31,1,1,5,2,8,2,2,1,4,9
"65",0.42849132,"65-91",65,91070,8,91,2024,6,6,1,3,1,11,6,3,2,3,2,3,2,3,-9,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,3,2,-9,3,4,4,4,4,4,4,2,4,3,4,-9,4,4,3,4,3,3,4,4,3,-9,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,10,0,2,NA,NA,22,22,44,50,75,0,0,0,5,3,3,1,2,1,1,1,2,3,1,5,4,4,2,2,3,3,-9,5,2,3,3,2,NA,NA,NA,NA,2,3,-8,4,3,15,15,1,1,NA,1,60,1,2,NA,2,8,1,NA,10,3,1
"66",0.11126243,"66-91",66,91070,8,91,2024,6,6,1,3,2,17,5,1,3,2,3,4,3,2,-8,3,4,6,6,3,3,6,6,6,6,6,6,6,3,6,6,6,6,6,6,4,1,4,4,3,3,4,3,4,4,4,4,3,1,3,3,3,3,3,3,3,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,5,10,0,2,NA,NA,22,22,44,50,75,10,10,10,10,2,4,2,1,NA,5,NA,4,5,6,10,4,2,1,1,5,4,5,5,1,3,2,2,NA,NA,NA,NA,4,2,-8,2,1,15,15,1,3,NA,2,57,5,2,NA,2,4,1,NA,10,5,9
"67",0.14418821,"67-91",67,91070,8,91,2024,6,6,1,3,1,3,9,1,3,2,4,5,3,2,10,1,1,6,1,1,1,2,2,3,6,4,6,1,3,3,2,4,4,3,6,4,1,1,3,1,4,4,3,3,4,3,3,3,3,4,4,3,3,4,2,2,4,4,2,1,1,1,3,4,2,4,4,2,2,1,1,1,2,4,3,1,6,10,10,10,0,2,NA,NA,16,19,39,62,86,1,9,0,5,2,1,1,3,1,1,1,2,6,7,8,2,2,3,3,1,1,5,5,1,3,3,1,3,2,4,4,NA,NA,NA,NA,6,18,NA,1,2,NA,1,73,1,2,NA,2,6,1,NA,7,3,3
"68",0.32939428,"68-91",68,91266,22,91,2024,6,14,1,3,13,10,1,2,3,3,4,4,3,2,-8,3,2,6,6,3,2,6,6,6,6,6,6,6,2,6,6,6,6,6,6,3,2,4,4,3,1,4,3,-8,4,-8,3,-8,4,4,4,4,4,3,3,2,3,3,2,1,2,1,4,4,5,4,3,2,3,3,3,2,3,3,3,3,3,2,10,1,-7,NA,NA,NA,9,11,36,63,78,6,3,10,4,2,3,1,2,3,2,1,4,11,6,10,1,1,1,1,2,1,1,1,1,3,3,2,NA,NA,NA,NA,4,2,4,4,3,15,15,1,1,NA,1,75,1,1,5,2,2,1,NA,7,2,2
"69",0.89570594,"69-91",69,91276,25,91,2024,6,16,1,3,10,5,1,3,2,3,2,5,3,2,4,3,4,6,4,3,4,5,6,6,6,6,6,6,3,3,1,6,1,6,1,3,7,1,4,4,4,4,3,4,4,2,4,4,2,3,4,3,3,3,4,3,4,4,1,2,3,1,3,4,4,4,4,2,3,5,4,3,3,4,2,4,1,8,10,8,1,2,NA,NA,14,7,45,55,83,2,2,4,2,3,3,1,3,2,4,NA,3,5,2,5,2,4,4,3,1,3,5,4,2,3,-8,2,NA,NA,NA,NA,3,1,3,3,6,15,15,1,1,NA,2,53,1,2,NA,1,9,1,NA,1,5,9
"70",2.4117574,"70-91",70,91290,15,91,2024,6,9,2,3,14,9,1,2,2,3,3,3,2,2,-9,1,4,6,6,2,2,6,6,6,6,6,6,6,4,4,6,6,6,2,6,4,1,3,3,2,4,4,4,4,3,3,4,-9,2,4,4,4,3,4,2,3,3,-9,3,1,1,1,4,-8,3,5,5,5,5,2,5,5,2,-8,5,3,6,8,8,7,7,1,3,6,13,14,29,70,96,0,9,0,0,2,5,2,2,4,5,NA,1,6,3,10,2,2,2,2,2,3,3,2,1,1,-8,-8,NA,NA,NA,NA,NA,NA,NA,NA,-9,15,-9,1,-9,NA,1,67,1,2,NA,2,4,1,NA,1,2,2
"71",0.67029815,"71-91",71,91015,3,91,2024,6,3,1,4,5,10,3,4,1,4,3,2,1,1,5,5,4,3,4,3,5,6,4,3,6,6,6,3,5,4,4,2,1,4,3,4,2,5,4,3,4,4,3,1,3,2,3,3,3,3,3,3,3,3,1,1,3,3,2,1,2,1,5,5,4,1,3,5,5,4,5,1,3,1,4,1,1,7,7,7,7,1,3,4,9,11,36,63,78,0,6,0,0,3,5,2,2,2,4,NA,2,6,4,0,2,2,2,4,3,4,4,4,2,2,2,1,5,3,5,5,NA,NA,NA,NA,3,15,3,1,1,NA,2,30,1,2,NA,2,4,1,NA,10,1,9
"72",1.1614306,"72-91",72,91144,20,91,2024,6,13,1,2,1,5,14,3,3,4,3,5,2,1,5,3,3,6,3,1,3,4,2,3,6,6,6,6,4,4,2,6,2,6,1,3,1,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,3,4,3,3,1,2,3,3,3,4,4,4,4,3,3,3,3,3,4,3,3,1,10,10,6,9,1,3,7,19,10,43,61,74,0,0,10,0,1,1,2,3,1,3,NA,1,3,6,10,1,1,2,2,2,1,2,4,1,3,3,2,NA,NA,NA,NA,1,1,-8,-8,4,15,15,1,1,NA,2,54,1,2,NA,2,6,1,NA,1,7,9
"73",0.64382121,"73-91",73,91144,20,91,2024,6,13,1,2,3,6,9,2,3,4,3,4,3,1,5,4,4,6,6,4,4,6,6,6,6,6,6,6,4,6,6,6,6,6,6,4,10,2,3,1,3,3,1,3,3,1,3,1,1,3,3,4,3,3,1,1,3,3,2,1,2,1,3,4,3,2,4,3,3,3,3,3,4,4,3,3,1,5,7,9,7,1,2,7,21,21,38,49,93,7,7,7,7,2,1,1,3,4,5,NA,2,4,11,5,1,2,2,2,2,3,4,5,1,3,3,1,5,2,5,5,NA,NA,NA,NA,3,15,15,1,1,NA,1,47,1,2,NA,2,8,1,NA,1,5,1
"74",0.40536114,"74-91",74,91144,20,91,2024,6,13,1,4,1,10,14,1,3,3,4,5,3,2,-8,4,4,6,6,2,2,6,6,6,6,6,6,6,2,2,2,6,4,6,6,4,1,2,4,1,4,3,3,3,3,4,4,1,1,4,4,4,4,3,4,-8,4,3,3,2,1,1,5,5,5,3,4,4,3,3,1,2,-8,3,3,2,6,10,10,10,0,2,NA,NA,23,23,41,68,76,0,10,10,0,5,5,1,3,1,5,NA,1,11,2,10,5,1,1,1,2,1,5,2,2,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,2,NA,1,2,66,1,2,NA,2,1,1,NA,7,1,2
"75",1.07025258,"75-91",75,91234,20,91,2024,6,13,1,3,1,6,10,3,2,3,3,3,2,1,5,3,4,6,2,3,3,6,6,6,6,6,6,6,3,2,3,6,2,6,3,3,1,4,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,1,1,3,3,2,1,2,1,4,4,4,4,4,2,2,2,2,2,2,2,2,2,3,10,10,10,10,2,NA,NA,20,18,46,65,87,0,0,0,10,2,5,1,3,3,3,NA,1,2,6,8,5,1,1,1,1,1,4,4,2,3,3,1,5,1,1,1,NA,NA,NA,NA,5,9,NA,1,1,NA,2,41,1,2,NA,2,4,1,NA,2,5,1
"76",0.71350172,"76-91",76,91234,20,91,2024,6,13,1,1,1,3,5,1,3,3,4,4,2,2,-8,2,4,6,3,3,2,3,2,3,6,6,6,6,1,3,1,3,1,6,3,2,3,2,4,3,4,4,3,3,3,3,4,3,3,4,4,4,4,3,3,3,3,4,3,2,3,1,5,4,5,5,5,4,4,4,4,4,4,4,5,4,3,10,10,10,10,1,3,7,23,23,41,68,76,10,5,5,10,1,4,1,3,4,2,3,1,2,7,10,5,1,1,1,2,1,5,3,1,3,3,1,5,1,1,1,NA,NA,NA,NA,6,15,17,1,1,NA,2,36,1,2,NA,2,6,2,6,8,5,9
"77",0.51813963,"77-91",77,91154,20,91,2024,6,13,1,4,4,3,8,2,3,2,4,4,3,2,-8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,9,8,4,1,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,10,10,-9,-7,NA,NA,NA,16,19,39,62,86,9,10,0,10,2,-9,3,3,4,5,NA,1,3,6,10,2,1,1,1,-9,1,1,5,2,3,3,1,2,2,2,5,NA,NA,NA,NA,4,15,15,1,3,NA,1,57,1,2,NA,2,0,1,NA,1,5,9
