"fecha","anio","mes","latitud","longitud","profundidad","magnitud","categoria_magnitud","categoria_profundidad","sismo_mayor_5","sismo_mayor_6","region_asignada","metodo_asignacion_region","macrozona","region_id"
2017-02-19,2017,2,-37.53,-74.05,35,4.4,"4.0 a 4.9","Intermedio",0,0,"Biobío","Región más cercana","Sur","region_6"
2018-06-01,2018,6,-34.96,-71.65,49,4.2,"4.0 a 4.9","Intermedio",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2018-02-01,2018,2,-37.54,-73.96,26,5.1,"5.0 a 5.9","Superficial",1,0,"Biobío","Región más cercana","Sur","region_6"
2019-03-11,2019,3,-34.34,-70.58,108,4.4,"4.0 a 4.9","Profundo",0,0,"O'Higgins","Dentro del polígono regional","Centro","region_8"
2019-05-06,2019,5,-22.79,-69.15,114,4.9,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2017-09-17,2017,9,-35.72,-71.64,88,4.2,"4.0 a 4.9","Profundo",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2019-04-12,2019,4,-32.24,-71.63,61,4,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2017-09-24,2017,9,-35.18,-71.83,45,4.6,"4.0 a 4.9","Intermedio",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2017-12-26,2017,12,-32.77,-70.2,112,4.2,"4.0 a 4.9","Profundo",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2019-04-29,2019,4,-32.65,-71.68,29,4.2,"4.0 a 4.9","Superficial",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2019-01-17,2019,1,-22.19,-68.86,95,4.2,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-08-22,2018,8,-23.41,-69.55,70,4.2,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-10-17,2018,10,-23.39,-69.81,48,4.4,"4.0 a 4.9","Intermedio",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2015-06-20,2015,6,-36.24,-73.97,23,6,"6.0 o más","Superficial",1,1,"Biobío","Región más cercana","Sur","region_6"
2017-09-19,2017,9,-37.22,-74.26,26,4.9,"4.0 a 4.9","Superficial",0,0,"Biobío","Región más cercana","Sur","region_6"
2017-11-08,2017,11,-33.2,-70.45,99,4,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2017-02-20,2017,2,-37.59,-73.63,43,4,"4.0 a 4.9","Intermedio",0,0,"Biobío","Dentro del polígono regional","Sur","region_6"
2017-12-06,2017,12,-37.43,-74.35,22,4.3,"4.0 a 4.9","Superficial",0,0,"Biobío","Región más cercana","Sur","region_6"
2017-02-19,2017,2,-37.47,-74.05,38,4.3,"4.0 a 4.9","Intermedio",0,0,"Biobío","Región más cercana","Sur","region_6"
2017-03-30,2017,3,-37.07,-74.21,19,4.7,"4.0 a 4.9","Superficial",0,0,"Biobío","Región más cercana","Sur","region_6"
2019-03-24,2019,3,-22.79,-68.86,105,4.4,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-10-18,2018,10,-22.62,-68.62,116,4.8,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-05-28,2016,5,-37.52,-74.03,36,4.2,"4.0 a 4.9","Intermedio",0,0,"Biobío","Región más cercana","Sur","region_6"
2019-01-21,2019,1,-33.87,-70.36,116,4.6,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2017-01-14,2017,1,-37.56,-73.61,37,4.3,"4.0 a 4.9","Intermedio",0,0,"Biobío","Dentro del polígono regional","Sur","region_6"
2018-06-03,2018,6,-34.2,-72.23,31,4.3,"4.0 a 4.9","Intermedio",0,0,"O'Higgins","Región más cercana","Centro","region_8"
2019-01-17,2019,1,-33.32,-70.23,111,4.1,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2018-12-31,2018,12,-22.19,-68.72,114,4.5,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2017-05-03,2017,5,-37.74,-73.9,15,4,"4.0 a 4.9","Superficial",0,0,"Biobío","Región más cercana","Sur","region_6"
2017-02-01,2017,2,-37.34,-73.66,45,4.4,"4.0 a 4.9","Intermedio",0,0,"Biobío","Dentro del polígono regional","Sur","region_6"
2018-06-03,2018,6,-23.51,-69.25,107,4.4,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-12-13,2018,12,-23.2,-69.26,86,4.1,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2019-08-02,2019,8,-34.25,-72.33,12,4.3,"4.0 a 4.9","Superficial",0,0,"O'Higgins","Región más cercana","Centro","region_8"
2018-12-11,2018,12,-34.98,-71.13,101,4.6,"4.0 a 4.9","Profundo",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2017-02-19,2017,2,-37.59,-73.73,32,4,"4.0 a 4.9","Intermedio",0,0,"Biobío","Región más cercana","Sur","region_6"
2017-11-06,2017,11,-34.68,-70.79,99,4.4,"4.0 a 4.9","Profundo",0,0,"O'Higgins","Dentro del polígono regional","Centro","region_8"
2019-07-14,2019,7,-33.13,-70.56,97,4.5,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2017-09-26,2017,9,-37.44,-74.14,32,4.7,"4.0 a 4.9","Intermedio",0,0,"Biobío","Región más cercana","Sur","region_6"
2019-02-05,2019,2,-23,-69.36,87,4.4,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-11-10,2018,11,-24.07,-69.05,115,4.7,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2019-04-07,2019,4,-33.77,-72.62,10,4.8,"4.0 a 4.9","Superficial",0,0,"O'Higgins","Región más cercana","Centro","region_8"
2019-03-21,2019,3,-22.71,-68.61,110,4.4,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-01-26,2018,1,-37.49,-74.26,22,5.1,"5.0 a 5.9","Superficial",1,0,"Biobío","Región más cercana","Sur","region_6"
2019-06-10,2019,6,-22.33,-68.67,103,4.6,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2019-01-25,2019,1,-33.55,-70.3,113,4.3,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2018-08-05,2018,8,-34.59,-71.7,41,4.1,"4.0 a 4.9","Intermedio",0,0,"O'Higgins","Dentro del polígono regional","Centro","region_8"
2018-04-17,2018,4,-34.06,-70.48,106,4.5,"4.0 a 4.9","Profundo",0,0,"O'Higgins","Dentro del polígono regional","Centro","region_8"
2017-02-01,2017,2,-37.31,-73.44,60,4.9,"4.0 a 4.9","Intermedio",0,0,"Biobío","Dentro del polígono regional","Sur","region_6"
2018-09-17,2018,9,-22.77,-68.89,100,4.2,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2017-12-06,2017,12,-37.49,-74.62,35,4.7,"4.0 a 4.9","Intermedio",0,0,"Biobío","Región más cercana","Sur","region_6"
2019-01-24,2019,1,-35,-71.81,49,4.1,"4.0 a 4.9","Intermedio",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2018-02-06,2018,2,-34.79,-71.7,51,4.4,"4.0 a 4.9","Intermedio",0,0,"O'Higgins","Dentro del polígono regional","Centro","region_8"
2016-10-14,2016,10,-37.53,-73.86,50,5,"5.0 a 5.9","Intermedio",1,0,"Biobío","Región más cercana","Sur","region_6"
2017-02-19,2017,2,-37.55,-73.95,40,4.8,"4.0 a 4.9","Intermedio",0,0,"Biobío","Región más cercana","Sur","region_6"
2018-08-10,2018,8,-35.63,-71.49,87,4,"4.0 a 4.9","Profundo",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2019-04-19,2019,4,-22.91,-69.02,90,4.2,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2017-09-16,2017,9,-37.21,-74.32,27,4.8,"4.0 a 4.9","Superficial",0,0,"Biobío","Región más cercana","Sur","region_6"
2018-05-06,2018,5,-34.29,-72.26,35,5,"5.0 a 5.9","Intermedio",1,0,"O'Higgins","Región más cercana","Centro","region_8"
2017-02-19,2017,2,-37.52,-74.01,39,4.7,"4.0 a 4.9","Intermedio",0,0,"Biobío","Región más cercana","Sur","region_6"
2018-01-26,2018,1,-37.58,-73.93,21,4.8,"4.0 a 4.9","Superficial",0,0,"Biobío","Región más cercana","Sur","region_6"
2019-03-02,2019,3,-33.67,-72.5,16,5.3,"5.0 a 5.9","Superficial",1,0,"O'Higgins","Región más cercana","Centro","region_8"
2019-06-14,2019,6,-32.98,-70.72,85,4.4,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2017-02-19,2017,2,-37.44,-74.18,24,4.5,"4.0 a 4.9","Superficial",0,0,"Biobío","Región más cercana","Sur","region_6"
2019-05-16,2019,5,-34.47,-71.96,28,4,"4.0 a 4.9","Superficial",0,0,"O'Higgins","Dentro del polígono regional","Centro","region_8"
2018-12-31,2018,12,-23.13,-69.12,89,4.1,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2019-04-03,2019,4,-32.89,-70.39,97,4.1,"4.0 a 4.9","Profundo",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2019-02-09,2019,2,-22.83,-68.72,110,4.6,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2017-02-20,2017,2,-37.55,-73.74,44,4.2,"4.0 a 4.9","Intermedio",0,0,"Biobío","Región más cercana","Sur","region_6"
2019-10-08,2019,10,-18.1,-69.75,128,4.6,"4.0 a 4.9","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2019-10-21,2019,10,-38.95,-72.85,60,5,"5.0 a 5.9","Intermedio",1,0,"Araucanía","Dentro del polígono regional","Sur","region_2"
2019-10-06,2019,10,-21.9,-68.61,114,5.7,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2019-10-28,2019,10,-30.23,-69.16,28,5.4,"5.0 a 5.9","Superficial",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-05-22,2018,5,-41.38,-73.75,50,4.1,"4.0 a 4.9","Intermedio",0,0,"Los Lagos","Dentro del polígono regional","Sur","region_9"
2019-11-29,2019,11,-21.34,-68.93,121,5.1,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2019-11-03,2019,11,-30.73,-72.11,14,5.3,"5.0 a 5.9","Superficial",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2015-12-10,2015,12,-35.83,-73.74,20,4,"4.0 a 4.9","Superficial",0,0,"Maule","Región más cercana","Centro","region_12"
2019-11-04,2019,11,-21.39,-70.44,42,4.9,"4.0 a 4.9","Intermedio",0,0,"Antofagasta","Región más cercana","Norte","region_1"
2019-11-04,2019,11,-31.81,-71.34,56,6.1,"6.0 o más","Intermedio",1,1,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-10-16,2018,10,-42.09,-72.85,88,4.1,"4.0 a 4.9","Profundo",0,0,"Los Lagos","Región más cercana","Sur","region_9"
2019-01-18,2019,1,-40.57,-73.05,51,4,"4.0 a 4.9","Intermedio",0,0,"Los Lagos","Dentro del polígono regional","Sur","region_9"
2016-02-09,2016,2,-36.83,-73.77,26,4.3,"4.0 a 4.9","Superficial",0,0,"Biobío","Región más cercana","Sur","region_6"
2019-11-07,2019,11,-20.48,-69.05,108,4.4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-09-19,2018,9,-39.8,-72.99,65,4.4,"4.0 a 4.9","Intermedio",0,0,"Los Ríos","Dentro del polígono regional","Sur","region_10"
2018-08-07,2018,8,-38.3,-73.65,54,4.1,"4.0 a 4.9","Intermedio",0,0,"Biobío","Región más cercana","Sur","region_6"
2019-11-22,2019,11,-32.72,-70.17,113,5.3,"5.0 a 5.9","Profundo",1,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2018-09-04,2018,9,-39.79,-71.76,142,4.7,"4.0 a 4.9","Profundo",0,0,"Los Ríos","Dentro del polígono regional","Sur","region_10"
2019-05-22,2019,5,-40.48,-72.94,46,4.8,"4.0 a 4.9","Intermedio",0,0,"Los Lagos","Dentro del polígono regional","Sur","region_9"
2019-02-28,2019,2,-42.75,-74.32,39,4.5,"4.0 a 4.9","Intermedio",0,0,"Los Lagos","Región más cercana","Sur","region_9"
2019-08-24,2019,8,-43.24,-74.18,36,4.8,"4.0 a 4.9","Intermedio",0,0,"Los Lagos","Dentro del polígono regional","Sur","region_9"
2017-12-08,2017,12,-40.34,-72.59,81,4,"4.0 a 4.9","Profundo",0,0,"Los Ríos","Dentro del polígono regional","Sur","region_10"
2019-09-21,2019,9,-22.11,-68.61,125,4.6,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2019-09-12,2019,9,-22.13,-68.64,114,4.6,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2019-11-05,2019,11,-20.18,-69.2,91,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-12-26,2019,12,-21.05,-70.39,53,4.2,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2019-08-12,2019,8,-20.71,-69.22,107,4.9,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-12-03,2019,12,-18.53,-70.72,44,6,"6.0 o más","Intermedio",1,1,"Arica y Parinacota","Región más cercana","Norte","region_3"
2019-10-29,2019,10,-21.25,-68.87,119,4.5,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-09-08,2019,9,-20.32,-70.03,74,4.4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-08-28,2019,8,-20.56,-70.36,32,4.9,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2019-12-18,2019,12,-20.25,-69.16,95,5.2,"5.0 a 5.9","Profundo",1,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-11-27,2019,11,-20.35,-70.41,43,4.3,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2022-10-04,2022,10,-22.22,-68.8,111,5,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2022-10-18,2022,10,-30.7,-71.38,42,5.5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-10-23,2022,10,-21.98,-68.92,112,5.2,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2021-09-28,2021,9,-29.43,-71.27,50,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-10-30,2021,10,-30.27,-71.28,63,3.9,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-12-14,2021,12,-29.63,-71.28,57,3.9,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-01-31,2022,1,-29.95,-71.94,35,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-06-25,2022,6,-29.57,-71.36,70,4.9,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-08-19,2022,8,-28.79,-71.35,49,4.8,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-08-20,2022,8,-30.1,-71.2,72,4.3,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-08-27,2022,8,-29.55,-71.32,76,4,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-08-27,2022,8,-28.77,-71.01,50,4.7,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2020-10-06,2020,10,-32.23,-70.82,94,4.2,"4.0 a 4.9","Profundo",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2022-08-08,2022,8,-32.68,-71.88,32,4.9,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2022-08-29,2022,8,-33.57,-70.8,91,4.5,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2022-09-11,2022,9,-33.21,-70.96,74,4.6,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2022-01-29,2022,1,-33.55,-70.39,20,3,"Menor a 4","Superficial",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2022-03-03,2022,3,-33.49,-70.47,105,4.5,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2019-12-04,2019,12,-33,-70.05,9,3.3,"Menor a 4","Superficial",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2020-08-15,2020,8,-33.22,-70.06,16,3.4,"Menor a 4","Superficial",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2020-08-16,2020,8,-33.19,-70.03,16,3.5,"Menor a 4","Superficial",0,0,"Región Metropolitana","Región más cercana","Centro","region_14"
2020-08-17,2020,8,-33.19,-70.02,20,3.8,"Menor a 4","Superficial",0,0,"Región Metropolitana","Región más cercana","Centro","region_14"
2021-05-28,2021,5,-32.81,-70.18,114,4.4,"4.0 a 4.9","Profundo",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2022-09-05,2022,9,-33.48,-72.21,23,4.7,"4.0 a 4.9","Superficial",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2022-09-19,2022,9,-33.31,-71.72,40,4,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2022-03-30,2022,3,-33.49,-70.04,20,3.7,"Menor a 4","Superficial",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2022-08-22,2022,8,-34.78,-71.7,43,4.2,"4.0 a 4.9","Intermedio",0,0,"O'Higgins","Dentro del polígono regional","Centro","region_8"
2022-08-28,2022,8,-35.12,-71.88,45,4.7,"4.0 a 4.9","Intermedio",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2022-08-21,2022,8,-35.34,-72.03,70,4.2,"4.0 a 4.9","Profundo",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2022-08-31,2022,8,-36.24,-71.85,71,4.7,"4.0 a 4.9","Profundo",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2019-12-11,2019,12,-34.81,-72.46,22,4.3,"4.0 a 4.9","Superficial",0,0,"Maule","Región más cercana","Centro","region_12"
2021-05-20,2021,5,-34.91,-71.84,44,3.8,"Menor a 4","Intermedio",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2020-04-26,2020,4,-35.16,-70.65,20,3.2,"Menor a 4","Superficial",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2019-03-02,2019,3,-36.07,-72.19,60,3.7,"Menor a 4","Intermedio",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2021-08-26,2021,8,-36.29,-71.61,98,4.4,"4.0 a 4.9","Profundo",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2021-08-03,2021,8,-30,-71.28,56,3,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-09-01,2021,9,-30.06,-71.3,64,3.1,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-09-28,2021,9,-29.41,-71.31,45,3.5,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-08-09,2022,8,-29.45,-71.21,58,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-09-01,2022,9,-29.71,-71.18,46,3.1,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-06-14,2021,6,-33.91,-71.44,51,3.5,"Menor a 4","Intermedio",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2021-06-04,2021,6,-35.15,-70.62,19,3,"Menor a 4","Superficial",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2022-11-02,2022,11,-22.33,-68.88,119,5.3,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2022-11-08,2022,11,-33.66,-70.77,92,5.3,"5.0 a 5.9","Profundo",1,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2022-11-13,2022,11,-37.53,-73.82,45,5.3,"5.0 a 5.9","Intermedio",1,0,"Biobío","Región más cercana","Sur","region_6"
2022-11-13,2022,11,-37.56,-73.69,24,6.1,"6.0 o más","Superficial",1,1,"Biobío","Región más cercana","Sur","region_6"
2022-11-23,2022,11,-35.37,-71.37,84,5.1,"5.0 a 5.9","Profundo",1,0,"Maule","Dentro del polígono regional","Centro","region_12"
2021-06-17,2021,6,-40.07,-72.43,11,3.4,"Menor a 4","Superficial",0,0,"Los Ríos","Dentro del polígono regional","Sur","region_10"
2021-02-14,2021,2,-39.79,-71.95,4,3.8,"Menor a 4","Superficial",0,0,"Los Ríos","Dentro del polígono regional","Sur","region_10"
2021-02-14,2021,2,-39.78,-71.94,4,3.1,"Menor a 4","Superficial",0,0,"Los Ríos","Dentro del polígono regional","Sur","region_10"
2020-11-16,2020,11,-40.07,-72.41,11,3.1,"Menor a 4","Superficial",0,0,"Los Ríos","Dentro del polígono regional","Sur","region_10"
2023-04-04,2023,4,-27.46,-71.01,53,5.7,"5.0 a 5.9","Intermedio",1,0,"Atacama","Región más cercana","Norte","region_4"
2023-04-27,2023,4,-35.61,-71.45,93,5.1,"5.0 a 5.9","Profundo",1,0,"Maule","Dentro del polígono regional","Centro","region_12"
2022-08-02,2022,8,-29.96,-71.98,38,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-08-14,2022,8,-30.73,-71.33,47,4.6,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-10-15,2022,10,-32.71,-71.25,60,4.8,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2022-11-19,2022,11,-33.26,-71.11,77,4.4,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2022-11-19,2022,11,-32.4,-71.73,29,4.6,"4.0 a 4.9","Superficial",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2022-12-03,2022,12,-32.83,-71.85,40,4.4,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2022-12-31,2022,12,-32.28,-71.52,49,4.7,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2023-01-05,2023,1,-32.7,-71.24,62,4.2,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2023-01-14,2023,1,-32.92,-71.69,32,3.2,"Menor a 4","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2023-02-05,2023,2,-32.74,-71.68,36,4,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2022-08-08,2022,8,-30.14,-71.32,64,3.2,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2023-01-08,2023,1,-33.04,-71.35,59,4.2,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2019-06-08,2019,6,-39.37,-72.39,84,4.4,"4.0 a 4.9","Profundo",0,0,"Araucanía","Dentro del polígono regional","Sur","region_2"
2020-01-16,2020,1,-19.89,-69.24,96,4.8,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2020-01-12,2020,1,-20.86,-70.17,53,4.9,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2020-01-13,2020,1,-26.24,-70.61,56,5,"5.0 a 5.9","Intermedio",1,0,"Atacama","Dentro del polígono regional","Norte","region_4"
